match_id,start_time,lobby_type,r1_hero,r1_level,r1_xp,r1_gold,r1_lh,r1_kills,r1_deaths,r1_items,r2_hero,r2_level,r2_xp,r2_gold,r2_lh,r2_kills,r2_deaths,r2_items,r3_hero,r3_level,r3_xp,r3_gold,r3_lh,r3_kills,r3_deaths,r3_items,r4_hero,r4_level,r4_xp,r4_gold,r4_lh,r4_kills,r4_deaths,r4_items,r5_hero,r5_level,r5_xp,r5_gold,r5_lh,r5_kills,r5_deaths,r5_items,d1_hero,d1_level,d1_xp,d1_gold,d1_lh,d1_kills,d1_deaths,d1_items,d2_hero,d2_level,d2_xp,d2_gold,d2_lh,d2_kills,d2_deaths,d2_items,d3_hero,d3_level,d3_xp,d3_gold,d3_lh,d3_kills,d3_deaths,d3_items,d4_hero,d4_level,d4_xp,d4_gold,d4_lh,d4_kills,d4_deaths,d4_items,d5_hero,d5_level,d5_xp,d5_gold,d5_lh,d5_kills,d5_deaths,d5_items,first_blood_time,first_blood_team,first_blood_player1,first_blood_player2,radiant_bottle_time,radiant_courier_time,radiant_flying_courier_time,radiant_tpscroll_count,radiant_boots_count,radiant_ward_observer_count,radiant_ward_sentry_count,radiant_first_ward_time,dire_bottle_time,dire_courier_time,dire_flying_courier_time,dire_tpscroll_count,dire_boots_count,dire_ward_observer_count,dire_ward_sentry_count,dire_first_ward_time,duration,radiant_win,tower_status_radiant,tower_status_dire,barracks_status_radiant,barracks_status_dire
606,1430658845,1,18,3,811,883,9,0,0,8,30,2,457,541,0,0,0,9,39,4,1583,898,10,0,1,5,21,5,2135,1719,22,1,0,9,20,1,243,548,1,0,1,8,10,5,1996,1234,17,0,0,11,64,1,134,572,0,0,1,7,94,4,1194,1658,22,1,0,8,6,5,1961,1597,17,1,0,7,90,3,931,590,0,0,0,5,9.0,1.0,8.0,,102.0,-86.0,200.0,0,2,2,1,-20.0,78.0,-74.0,180.0,1,4,2,1,-30.0,2638,1,1974,0,63,0
607,1430659546,7,19,3,838,902,6,0,0,5,39,5,1775,862,9,0,1,6,2,3,820,731,4,0,0,5,6,4,1655,954,11,0,0,9,30,2,354,841,0,1,0,9,44,3,926,1132,16,0,0,3,26,2,464,538,2,0,1,8,84,3,782,632,3,0,0,9,60,4,2229,1473,12,1,0,3,22,5,1589,970,12,0,0,9,180.0,0.0,4.0,,223.0,-79.0,197.0,1,1,2,0,298.0,61.0,-83.0,,1,3,4,0,237.0,2749,0,0,1974,0,63
608,1430659726,0,30,2,341,499,0,0,0,5,76,5,2110,1336,21,0,0,6,96,3,999,636,2,0,1,5,41,4,1207,1256,19,0,0,8,16,3,1102,1062,12,0,0,3,18,4,1331,2265,32,1,0,8,20,3,697,589,1,0,0,6,50,3,574,673,2,0,0,8,13,4,1676,1278,19,0,0,6,49,5,1861,1158,15,0,0,8,214.0,1.0,5.0,,129.0,-81.0,241.0,1,3,2,0,3.0,142.0,-87.0,232.0,0,5,2,1,-39.0,1729,0,32,2047,12,63
609,1430660112,1,50,1,443,789,4,1,1,9,93,4,1453,1586,19,1,0,9,46,5,2027,1387,21,0,0,5,112,3,991,841,0,0,1,10,99,3,944,578,2,0,2,6,20,2,449,752,3,0,0,9,96,4,1537,1359,5,2,2,8,92,3,1045,1221,3,2,0,10,6,3,1272,1570,22,0,0,8,17,5,1955,1582,27,0,0,9,49.0,1.0,7.0,,83.0,-75.0,209.0,4,4,2,0,-42.0,146.0,-83.0,271.0,3,5,2,1,-31.0,1495,0,518,2047,51,63
610,1430660427,1,110,3,675,500,0,0,1,8,34,4,2148,1681,27,0,0,7,21,5,2014,2313,32,1,0,15,71,3,768,991,12,0,1,8,22,3,791,886,5,0,0,5,106,3,1366,1756,24,1,0,6,46,5,1968,1144,14,0,0,5,26,2,642,618,0,0,0,4,91,2,681,923,3,1,0,12,96,3,1216,776,7,0,1,6,166.0,0.0,2.0,,94.0,-85.0,188.0,3,4,2,0,-16.0,80.0,-87.0,180.0,1,3,3,1,-47.0,1649,1,2047,1828,63,63
611,1430660797,7,7,2,317,600,0,0,1,8,15,3,838,1729,8,3,0,13,39,5,2110,1496,22,0,0,7,57,5,2040,1274,17,0,0,10,30,3,585,873,1,0,0,8,26,2,658,938,4,0,0,8,29,4,1769,1080,14,0,0,10,47,5,1730,1267,15,0,0,6,44,4,1259,1089,7,1,1,5,27,2,659,685,3,0,2,11,149.0,0.0,1.0,,152.0,-85.0,,2,5,2,0,-21.0,,-50.0,181.0,4,3,2,0,1.0,1632,1,2047,0,63,0
612,1430661109,1,21,5,2210,1848,27,0,1,8,12,4,1885,2329,34,1,0,6,112,2,399,722,0,0,0,11,65,1,162,553,0,0,1,3,22,3,705,924,1,1,0,7,93,3,1609,1886,32,0,0,10,32,3,928,1144,3,1,2,11,46,4,1620,894,10,0,0,5,83,2,699,611,4,0,0,4,86,2,441,499,0,1,0,7,144.0,1.0,6.0,,122.0,-84.0,243.0,3,2,2,1,-40.0,83.0,-86.0,204.0,4,4,2,0,-25.0,1916,0,1590,1974,15,63
613,1430661449,7,69,5,1667,1138,8,0,0,7,20,3,920,794,4,0,0,9,99,3,855,724,5,0,1,6,12,3,754,1164,12,0,0,12,87,2,335,615,0,0,2,9,102,3,1027,1013,3,1,0,7,85,3,822,1282,9,1,0,12,43,5,1953,1332,19,0,0,5,26,3,1111,753,2,0,0,6,54,4,1261,1649,23,1,0,6,109.0,1.0,6.0,,206.0,-85.0,193.0,5,1,2,1,12.0,67.0,-87.0,262.0,2,3,1,0,-42.0,1969,0,4,2046,3,63
614,1430661502,0,41,4,1216,1028,13,0,0,5,2,5,2068,1478,24,0,1,7,33,4,953,1002,14,0,0,5,31,3,1051,500,0,0,0,3,39,5,2009,1193,12,0,0,6,85,3,897,582,2,0,0,7,44,4,1491,1233,12,0,0,8,7,2,477,859,1,1,0,10,36,5,1750,1195,15,0,0,5,52,3,958,1020,13,0,0,6,237.0,1.0,7.0,,160.0,-78.0,,1,3,1,0,29.0,175.0,-80.0,190.0,0,3,3,1,-12.0,2209,0,262,2046,51,63
615,1430662556,1,92,2,702,786,0,0,0,9,25,5,1993,1563,24,0,1,5,51,5,1960,1373,22,0,0,6,72,2,465,867,0,1,0,6,6,4,1434,1863,20,2,0,10,30,2,516,711,0,0,0,11,11,5,2044,1631,18,1,0,6,47,3,989,746,6,0,2,7,60,4,1696,998,12,0,0,8,26,2,425,625,0,0,1,8,47.0,0.0,4.0,,64.0,-82.0,255.0,2,5,2,0,-27.0,165.0,-85.0,,2,4,4,0,-25.0,2117,1,1974,0,63,0
616,1430663111,1,75,2,592,739,1,0,3,7,99,3,798,1488,21,1,2,12,25,4,1667,1222,17,0,2,8,102,2,479,724,3,1,1,9,2,5,2309,1832,25,1,0,6,85,3,855,1796,4,5,0,12,39,5,2142,1778,17,1,0,7,96,4,1890,1241,16,0,1,9,90,3,721,899,0,0,0,11,28,3,958,1486,11,1,1,15,-5.0,1.0,5.0,,272.0,-79.0,213.0,7,4,2,0,-33.0,101.0,-84.0,185.0,5,4,2,0,-38.0,2696,0,0,1574,0,31
618,1430663428,1,47,5,2497,2338,27,2,0,11,61,3,979,827,9,0,3,7,87,2,365,500,0,0,1,12,7,1,284,550,1,0,0,8,52,3,1102,1213,18,0,1,9,39,5,1971,2179,29,1,0,11,6,4,1276,1185,11,0,2,8,86,5,2039,1521,7,1,0,10,85,3,1262,1657,21,1,0,11,92,3,944,1381,1,2,0,14,57.0,1.0,5.0,,,-76.0,,7,2,3,1,-28.0,,-77.0,189.0,4,4,3,1,-28.0,902,0,1974,2047,63,63
619,1430664177,1,12,3,961,1404,20,0,0,4,30,3,655,500,0,0,0,6,110,4,1526,1023,13,0,0,7,11,6,2449,2370,28,2,0,7,71,2,449,500,0,0,0,7,55,3,1222,1119,13,0,0,4,90,3,558,548,2,0,0,6,72,4,1474,1486,22,0,0,14,49,3,1294,1022,12,0,2,10,86,2,547,567,3,0,0,8,95.0,0.0,3.0,,107.0,-82.0,180.0,0,2,3,0,-26.0,,-74.0,202.0,2,3,0,0,,1506,1,2047,4,63,3
620,1430664660,7,42,3,1179,1143,13,0,0,7,20,3,903,538,1,0,0,10,53,3,760,977,11,0,0,8,51,4,1552,767,7,0,0,7,35,4,1454,1063,14,0,0,5,45,3,842,736,6,0,0,8,5,3,966,536,3,0,0,8,59,5,2069,1158,15,0,0,7,96,3,925,698,5,0,0,5,95,3,1276,1382,19,0,0,11,,,,,,-85.0,,1,3,2,0,-21.0,,-83.0,197.0,3,4,2,0,10.0,2788,1,1792,4,51,3
621,1430664793,0,54,3,1042,1739,30,0,0,4,83,2,368,599,0,0,0,5,79,3,785,541,1,0,0,6,9,5,1985,1157,16,0,0,5,96,5,1787,1417,20,0,0,10,94,3,907,1427,23,0,0,12,40,1,276,499,0,0,0,9,64,3,907,499,0,0,0,4,29,5,1922,903,10,0,0,5,74,5,2184,1117,14,0,0,9,,,,,221.0,-77.0,,1,3,0,0,,,-78.0,,0,3,2,1,-13.0,3255,1,1588,256,63,48
622,1430665319,1,31,3,925,582,0,0,1,7,8,3,987,1838,32,0,1,9,16,2,441,499,0,0,1,6,46,5,1996,1325,16,1,0,8,99,3,1010,618,3,0,1,7,20,3,924,781,1,0,0,13,60,3,989,1044,8,1,0,9,39,5,1974,1780,21,1,0,8,51,3,933,1080,1,2,0,11,70,3,1147,1627,26,0,1,12,-8.0,1.0,8.0,,132.0,-83.0,250.0,3,3,2,0,39.0,14.0,-84.0,181.0,2,3,2,3,11.0,3198,0,0,2022,0,63
623,1430665528,0,6,4,1646,1147,16,0,2,8,74,4,1650,2048,29,1,0,5,92,4,1145,822,8,0,2,7,25,3,792,849,0,1,0,3,26,3,834,820,5,0,0,6,93,4,1744,1811,24,1,0,10,29,3,1037,814,7,0,2,7,86,3,873,1289,1,1,0,10,35,5,2275,1883,20,2,0,9,7,2,607,830,0,0,0,10,73.0,1.0,7.0,,,-85.0,180.0,0,3,2,0,-32.0,,-85.0,180.0,3,5,3,0,-3.0,3207,1,1958,0,63,0
624,1430665727,1,25,5,1714,1109,14,0,0,4,39,3,1203,1593,24,0,0,4,84,2,569,542,0,0,0,7,80,5,2148,1590,24,0,0,7,68,2,554,800,0,1,0,9,26,2,664,710,4,0,0,4,99,2,699,866,9,0,0,7,110,4,1625,829,7,0,0,4,86,2,377,500,0,0,1,10,74,5,2027,1187,17,0,0,6,12.0,0.0,4.0,,55.0,-86.0,182.0,1,3,3,1,22.0,,-82.0,182.0,1,4,3,0,-2.0,2365,1,1975,0,63,0
625,1430666485,7,75,3,786,1114,6,1,0,7,45,5,2072,1163,11,0,0,9,29,4,1604,951,11,0,0,5,93,2,572,775,7,0,0,7,86,3,729,941,7,0,0,8,14,4,1690,841,6,0,0,4,36,3,923,662,4,0,0,9,27,3,829,687,5,0,0,5,4,3,903,825,8,0,1,7,12,3,1034,893,10,0,0,6,144.0,0.0,0.0,,,-80.0,295.0,0,4,2,0,-28.0,,-83.0,249.0,1,3,1,0,187.0,2755,0,0,2038,0,63
626,1430666496,7,101,3,604,557,0,0,0,8,2,3,1029,1391,21,0,0,8,50,3,1029,542,1,0,0,8,11,5,2084,1655,24,0,0,6,95,4,1886,2005,28,1,1,9,20,3,614,586,1,0,0,8,18,3,1125,1086,7,1,0,8,43,5,1547,732,5,0,0,3,67,5,1812,959,8,0,1,7,5,2,280,541,0,0,0,9,-8.0,1.0,6.0,,137.0,-81.0,,1,4,1,0,-7.0,25.0,-84.0,181.0,2,2,2,0,-32.0,2619,1,1982,6,63,3
627,1430666581,1,7,2,391,601,0,0,0,8,1,4,1234,1619,28,0,0,5,91,3,790,580,1,0,0,2,17,5,1665,1371,22,0,1,7,22,3,1041,975,12,0,0,11,46,4,1687,1108,9,0,0,5,26,3,701,605,0,0,0,4,75,1,310,961,1,1,0,12,28,3,1057,697,5,0,0,6,94,4,1510,1272,19,0,0,4,260.0,1.0,7.0,,60.0,-79.0,211.0,2,3,2,0,49.0,76.0,-85.0,196.0,1,4,4,0,7.0,2034,1,1975,1280,63,48
629,1430667674,7,99,4,1299,1723,28,0,0,8,64,3,633,924,1,1,0,13,110,2,640,634,3,0,1,6,26,2,470,659,0,0,0,7,11,5,2275,1503,26,0,1,7,7,5,1786,1719,26,0,0,8,27,2,601,840,4,0,0,11,90,2,614,1005,0,2,0,6,14,5,1873,1225,14,0,0,11,97,3,1165,918,10,0,1,6,137.0,0.0,1.0,,166.0,-85.0,192.0,5,2,3,1,3.0,168.0,-82.0,186.0,1,3,2,1,-41.0,1915,0,6,1972,3,63
630,1430667727,1,33,4,1390,1545,22,1,1,11,51,4,1894,1196,11,1,0,6,38,5,2302,1495,17,0,0,5,20,4,1217,1051,1,1,0,7,72,4,1217,1957,27,1,0,10,110,3,752,574,2,0,3,8,50,1,258,500,0,0,0,6,13,5,1824,1473,17,1,1,7,71,3,988,1014,9,0,0,5,7,3,826,890,8,0,0,8,4.0,1.0,7.0,,55.0,-87.0,180.0,2,5,3,0,24.0,109.0,-84.0,,3,3,2,2,-31.0,1084,1,2047,256,63,48
631,1430668762,7,59,4,1660,1501,16,1,0,8,101,3,870,682,0,0,0,8,26,3,1126,579,2,0,0,4,47,5,1821,1159,7,1,2,8,36,3,739,751,6,0,2,10,95,3,1162,1610,18,1,0,10,99,3,1377,791,7,0,1,8,5,3,816,928,1,1,0,9,30,3,966,1076,0,1,0,10,11,4,1849,1679,21,1,1,14,5.0,1.0,8.0,,,-86.0,193.0,2,2,2,2,6.0,112.0,-72.0,200.0,4,3,1,1,52.0,1916,0,0,1974,0,63
632,1430668828,1,97,5,2137,1741,26,0,0,6,72,2,564,747,7,0,1,9,96,4,1340,1530,18,1,0,7,86,3,1188,1159,4,1,0,10,89,4,1134,1153,11,0,1,7,91,3,917,606,3,0,1,3,19,3,833,781,7,0,1,8,45,4,1413,1982,18,1,0,7,85,3,1067,1212,5,1,0,10,39,5,1768,1351,19,0,0,8,3.0,0.0,3.0,,7.0,-86.0,183.0,6,4,3,0,-43.0,74.0,-85.0,207.0,3,4,2,0,-52.0,3067,1,1536,388,3,55
633,1430669041,1,15,2,796,1121,16,0,1,11,26,3,790,1099,4,1,1,4,39,5,2058,1300,18,0,0,7,87,3,922,1132,2,0,1,11,29,4,1579,1256,14,0,0,5,47,3,1097,1246,19,0,0,8,30,3,1055,574,2,0,0,8,91,3,873,1074,1,0,1,4,99,3,1000,1623,8,3,0,8,25,5,1913,1331,20,0,0,6,168.0,1.0,8.0,,185.0,-87.0,209.0,3,5,2,0,-39.0,1.0,-86.0,190.0,1,3,3,0,-47.0,2339,1,1828,1798,63,63
636,1430670755,1,75,4,1935,1379,7,1,1,9,94,5,2117,1507,22,0,0,9,7,2,521,661,6,0,0,8,21,3,896,1007,13,0,0,10,84,3,710,584,2,0,1,3,44,3,1067,1623,22,1,0,6,20,2,547,625,2,0,0,8,26,3,748,591,0,0,0,7,97,4,1878,867,9,0,0,7,25,6,2654,2214,24,1,1,10,96.0,0.0,0.0,,110.0,-77.0,216.0,4,4,2,0,25.0,153.0,-84.0,,4,3,2,0,70.0,2889,1,1796,0,63,0
637,1430670906,1,12,3,1044,1418,22,0,0,5,50,2,391,550,1,0,0,10,49,4,1666,904,10,0,2,5,96,5,1766,985,9,0,0,5,20,2,668,500,0,0,1,7,26,2,600,1146,3,2,0,11,18,3,1040,1236,17,0,0,6,30,3,751,655,1,0,0,12,39,6,2442,2082,23,1,0,11,99,4,1198,899,9,0,0,7,24.0,1.0,5.0,,114.0,-80.0,212.0,5,1,3,2,18.0,138.0,-86.0,270.0,4,4,4,1,-18.0,1545,0,1828,1982,63,63
638,1430672432,1,72,4,1782,2322,14,4,2,12,65,5,1901,1589,22,0,1,8,87,3,874,1082,0,1,2,7,85,3,748,1431,0,3,0,10,74,4,1591,1435,15,0,3,10,39,5,2569,2611,25,4,1,10,20,3,1032,1364,2,2,2,8,68,2,899,982,0,0,2,10,99,4,1133,1303,18,0,2,7,10,4,1730,1797,19,2,1,13,-33.0,0.0,0.0,,186.0,-88.0,,8,4,2,1,5.0,74.0,-88.0,225.0,6,5,2,0,37.0,2226,1,1846,1792,63,51
640,1430673290,0,50,3,699,537,1,0,0,8,8,3,839,1274,17,0,0,8,25,3,688,499,0,0,0,6,55,5,1779,1094,15,0,0,8,22,5,1945,1371,22,0,0,5,104,4,1249,1445,21,0,0,8,13,5,2131,1218,18,0,0,6,26,3,1056,561,2,0,0,5,102,3,677,555,0,0,0,6,47,3,788,775,7,0,0,6,,,,,90.0,-78.0,294.0,1,4,2,0,-11.0,187.0,-85.0,,1,3,2,0,-35.0,4139,1,4,448,3,48
641,1430673431,7,25,3,729,706,5,0,1,8,30,1,328,499,0,0,0,8,52,2,605,854,9,0,0,9,39,5,2056,1330,21,0,0,6,110,5,1961,1128,16,0,0,5,35,4,1689,1072,12,0,0,8,6,3,1064,1257,7,1,0,14,5,3,775,616,3,0,0,8,84,2,562,641,2,0,0,12,29,4,1849,1019,13,0,0,5,239.0,1.0,6.0,,138.0,-82.0,259.0,5,4,2,0,-14.0,,-80.0,268.0,0,1,4,0,-4.0,2092,0,384,2038,48,63
642,1430673616,1,52,4,1518,1512,24,0,0,9,110,3,926,893,4,1,1,8,85,2,704,703,1,0,1,8,26,2,600,554,0,0,1,7,11,4,1849,1370,20,0,0,6,86,3,741,672,3,0,1,5,8,3,1382,2005,20,3,0,10,51,3,976,794,5,0,0,8,35,5,2139,1720,26,0,0,12,22,2,711,920,4,0,0,13,3.0,1.0,6.0,,186.0,32.0,245.0,1,4,3,2,-28.0,,-88.0,259.0,2,5,3,0,-52.0,2168,1,2046,768,63,48
643,1430674219,1,7,2,374,533,1,0,0,6,97,5,1909,1151,15,0,0,8,39,4,1810,1054,14,0,0,5,30,3,758,538,1,0,0,9,63,4,1074,1415,20,0,0,7,75,5,1982,1401,20,0,0,7,94,4,1349,912,10,0,0,8,90,3,874,540,1,0,0,7,9,2,519,500,0,0,0,8,2,2,750,874,9,0,0,7,,,,,119.0,-86.0,,1,3,2,0,-3.0,161.0,-81.0,,0,2,4,0,-18.0,3383,0,516,1572,3,31
645,1430674662,1,66,3,674,776,12,0,0,7,55,5,2278,1661,26,0,0,5,48,4,1547,1618,25,0,0,12,27,2,637,567,2,0,0,5,29,4,1334,1180,17,0,1,13,68,2,599,725,6,0,0,10,103,4,1692,1258,19,0,0,9,22,5,2074,1978,26,1,0,9,35,4,1621,1594,26,0,0,8,7,2,540,705,2,0,0,8,248.0,1.0,7.0,,57.0,-80.0,,5,4,2,0,-26.0,43.0,13.0,220.0,3,4,2,1,6.0,3505,1,1958,1536,63,0
647,1430674933,1,22,5,1633,1644,17,1,0,6,39,2,618,1033,9,1,1,6,52,2,621,759,4,0,0,10,29,5,2125,1515,23,0,0,5,26,3,782,577,0,0,0,6,43,4,1861,1583,21,0,1,7,89,3,925,1161,15,0,0,3,20,2,490,875,0,1,1,11,96,4,1929,1165,16,0,0,6,83,2,585,615,1,0,0,3,162.0,1.0,7.0,,53.0,-84.0,215.0,2,4,2,1,-26.0,155.0,-84.0,,2,4,2,0,28.0,1270,1,2038,1956,63,63
648,1430675042,1,2,4,1332,1064,15,0,1,8,101,3,841,541,1,0,0,3,31,3,749,620,3,0,1,9,39,5,2035,1354,19,0,0,8,12,3,1130,1584,27,0,0,7,15,3,1356,897,9,0,0,6,60,4,1356,1553,20,1,0,9,30,3,840,750,2,0,0,8,83,1,302,955,3,1,0,5,13,4,1438,1246,13,0,0,6,44.0,1.0,8.0,,123.0,-87.0,234.0,2,5,2,0,-55.0,154.0,-89.0,190.0,0,4,2,1,-29.0,2724,0,512,1972,0,63
649,1430675348,7,20,2,577,732,4,0,0,6,75,3,1017,856,1,0,0,6,2,3,1209,698,5,0,1,7,74,5,2203,1304,20,0,0,6,12,4,1393,1442,21,0,0,9,95,4,1407,1655,24,0,0,11,112,2,670,654,2,0,0,3,110,3,969,748,6,0,0,8,27,2,643,968,8,1,0,10,106,5,1934,1084,14,0,0,6,4.0,1.0,8.0,,,-85.0,180.0,0,3,2,1,-36.0,191.0,-80.0,213.0,1,4,2,0,-51.0,3109,0,4,1588,3,63
651,1430675648,1,95,3,928,1133,15,0,0,6,22,4,1607,1246,16,0,1,6,67,4,1442,1080,12,0,0,8,25,3,730,521,1,0,0,5,75,3,846,540,1,0,1,6,72,5,2268,1608,17,1,0,7,7,3,968,1216,4,1,0,7,26,2,942,1125,12,0,0,8,51,4,1877,1239,19,0,0,9,54,3,864,685,8,0,0,3,63.0,1.0,6.0,,67.0,-72.0,,2,3,2,0,8.0,137.0,-84.0,,1,3,2,0,1.0,2824,1,1846,0,63,16
652,1430675689,1,70,4,1297,1104,11,1,0,6,110,4,1581,968,10,0,1,9,52,5,1757,2154,22,2,1,10,20,3,651,739,0,0,0,9,7,2,350,638,1,0,0,4,85,4,1178,1537,26,0,0,7,86,2,622,535,1,0,1,9,78,4,1756,1768,21,1,1,6,87,2,654,537,3,0,0,10,43,5,2229,1992,21,1,1,14,4.0,0.0,2.0,,61.0,-82.0,,4,5,2,1,-28.0,282.0,-81.0,181.0,6,3,2,0,-42.0,1403,1,1980,1574,63,63
653,1430675814,7,12,3,1447,1144,13,0,0,9,50,3,899,500,0,0,0,7,90,3,1015,906,1,1,0,7,99,3,1064,1205,18,0,0,6,13,4,1746,961,9,0,1,7,110,4,1553,702,5,0,1,7,75,3,982,614,3,0,0,10,18,3,1044,988,12,0,0,7,2,4,1500,1330,29,0,0,7,106,5,2482,2227,21,1,0,13,159.0,1.0,9.0,,46.0,-86.0,237.0,3,3,2,0,12.0,76.0,-85.0,197.0,2,4,2,0,-24.0,2990,0,0,1844,0,63
654,1430675974,1,22,4,1631,1410,11,1,0,8,85,3,792,775,1,0,0,11,7,3,793,865,1,1,0,10,41,5,1880,1164,14,0,0,10,47,3,816,1301,19,0,1,9,12,5,1754,1311,20,0,0,12,63,4,1641,1304,12,1,1,12,30,2,400,549,1,0,1,7,33,3,1013,995,21,0,0,8,43,5,2119,1305,20,0,0,5,143.0,0.0,0.0,,169.0,-84.0,300.0,4,4,3,0,7.0,159.0,-83.0,193.0,2,2,2,1,-25.0,3329,0,0,1974,0,63
655,1430676352,1,39,4,1854,1577,15,1,0,8,29,2,760,745,1,0,0,5,81,3,1242,571,2,0,0,4,93,4,1457,1049,14,0,0,4,27,2,725,682,1,0,0,9,12,3,789,1738,30,0,0,6,64,2,561,557,0,0,0,7,25,5,1975,1433,23,0,1,8,99,5,2040,1435,21,0,0,10,85,3,769,499,0,0,0,9,241.0,0.0,0.0,,254.0,-85.0,197.0,1,3,2,1,-32.0,163.0,-82.0,218.0,2,1,3,0,14.0,1902,0,1536,2039,11,63
656,1430676404,7,33,3,989,1049,16,0,0,5,68,3,1144,1002,1,1,1,8,11,5,2233,2084,21,1,0,10,18,4,1527,1024,13,0,0,5,94,4,1295,1426,11,1,0,12,7,3,927,957,3,1,1,6,87,4,1290,697,5,0,0,10,39,4,1096,866,9,0,1,7,44,3,1133,1135,13,0,1,7,81,4,1357,1131,10,0,0,6,83.0,0.0,1.0,,157.0,-82.0,,2,2,0,0,,183.0,-73.0,268.0,5,4,2,0,-22.0,2697,1,1982,0,63,0
657,1430676434,1,101,3,716,500,0,0,0,9,8,3,1296,1877,31,0,0,6,29,3,1274,540,1,0,0,5,34,5,2289,2323,21,3,0,10,86,2,380,677,0,0,0,9,75,2,512,582,1,0,1,8,94,3,1344,1693,27,0,0,12,11,3,1408,947,10,0,2,8,110,4,1599,701,5,0,0,7,7,2,496,500,0,0,0,10,171.0,0.0,3.0,,157.0,-66.0,,1,4,3,1,-11.0,,-83.0,190.0,5,1,2,2,-15.0,2428,1,2046,256,63,48
658,1430676727,1,13,5,2138,1688,26,0,0,14,41,4,1309,1712,27,0,0,9,88,1,322,617,0,0,0,3,110,4,1549,920,8,0,0,7,26,3,669,1105,0,2,0,9,29,1,413,499,0,0,2,8,30,2,474,564,3,0,0,8,64,2,542,581,3,0,0,8,94,4,1342,1122,15,0,0,11,25,5,2035,1311,18,0,0,4,195.0,0.0,4.0,,92.0,-84.0,181.0,1,4,2,0,-44.0,190.0,-76.0,239.0,3,0,3,0,-18.0,2093,1,1983,1792,63,48
660,1430678973,1,60,2,315,832,1,1,0,7,52,4,1398,1688,24,1,0,16,86,2,851,679,0,0,1,8,64,1,155,500,0,0,1,7,49,5,1970,1359,16,0,0,6,72,4,1191,1977,31,1,0,11,88,4,1136,698,5,0,2,7,46,5,2375,1955,33,0,0,7,26,3,850,875,0,1,0,3,68,1,245,688,1,0,0,10,4.0,1.0,8.0,,69.0,-84.0,188.0,2,4,2,1,-50.0,99.0,-89.0,180.0,2,4,2,0,-38.0,1940,1,1982,384,63,48
661,1430679301,0,25,3,834,557,2,0,0,4,1,4,1390,1550,23,0,0,4,84,2,835,761,1,0,0,11,93,2,781,1168,5,1,0,10,14,5,1888,908,10,0,0,5,26,2,657,545,2,0,0,7,10,2,565,500,0,0,0,13,22,5,1737,1517,20,0,0,5,48,3,979,1257,18,0,1,8,97,5,1945,929,11,0,0,6,277.0,0.0,3.0,,164.0,-77.0,270.0,2,2,2,1,8.0,46.0,-85.0,,2,2,2,0,22.0,2516,0,4,1982,3,63
662,1430679404,1,39,4,1309,781,7,0,0,6,12,4,1063,1649,26,0,0,5,43,5,2138,1231,17,0,0,8,27,3,713,738,9,0,0,10,7,3,901,500,0,0,0,5,20,3,736,654,6,0,0,6,45,5,2138,1460,21,0,0,9,93,3,958,1457,24,0,0,12,96,3,1264,925,11,0,0,7,90,3,719,500,0,0,0,8,,,,,256.0,-88.0,201.0,1,2,2,1,-33.0,128.0,-81.0,180.0,0,4,2,0,2.0,2136,0,1536,2036,32,63
664,1430680268,1,110,4,1521,1062,13,0,0,9,48,3,1095,1480,23,0,0,9,20,2,551,655,3,0,1,5,22,4,1450,1102,14,0,1,6,83,2,631,538,1,0,0,5,101,3,740,637,5,0,0,10,30,3,685,669,1,0,0,5,29,4,1295,1285,5,1,0,7,39,5,2002,1278,11,1,0,6,44,4,1220,1338,18,0,0,13,123.0,1.0,7.0,,222.0,-78.0,,2,3,1,0,61.0,191.0,-85.0,,2,3,2,1,-2.0,1388,1,2047,7,63,3
665,1430680918,1,2,4,1645,1142,16,0,1,8,68,2,445,549,2,0,0,8,26,2,261,500,0,0,0,5,49,5,1849,1520,23,0,0,8,82,4,1744,1544,24,0,0,10,102,3,784,613,2,0,0,6,106,5,2057,1428,19,0,0,9,20,3,919,672,4,0,0,11,12,3,920,1703,20,1,0,5,29,4,1423,939,11,0,0,3,172.0,1.0,8.0,,75.0,-76.0,265.0,1,4,2,1,-8.0,117.0,-82.0,207.0,2,3,2,0,-1.0,4949,1,1536,0,15,3
666,1430681314,7,25,5,1942,1188,15,0,0,6,86,3,555,580,3,0,0,7,85,3,735,872,1,0,1,9,47,3,1010,1596,6,3,0,9,99,4,1799,1390,22,0,0,7,20,2,614,644,5,0,1,6,90,2,481,601,3,0,1,8,7,3,1264,943,10,0,0,9,48,3,864,1285,12,1,1,7,23,5,2063,1558,22,0,0,8,149.0,0.0,3.0,,107.0,-70.0,,2,5,1,0,249.0,122.0,-86.0,243.0,2,2,2,1,-12.0,3289,0,4,1572,3,63
667,1430681541,1,26,2,526,848,0,1,1,9,42,4,1029,769,6,0,1,6,41,3,1031,1511,15,0,1,7,30,4,1110,1074,2,1,1,5,74,5,1918,1386,21,0,0,4,7,2,630,824,3,1,0,15,93,4,1322,1616,25,0,0,7,82,5,2104,1349,21,0,0,4,87,2,648,527,1,0,1,10,99,5,1965,1923,12,3,1,11,8.0,0.0,0.0,,,-84.0,,5,4,3,0,22.0,240.0,-83.0,184.0,5,3,4,1,-17.0,1686,0,1792,2047,60,63
